8.12332	0.0153908	-4693.92	-4621.24	-4621.24	0
8.14064	0.0153244	-4673.46	-4601.4	-4601.4	0
8.15796	0.0152584	-4653.13	-4581.68	-4581.68	0
8.17528	0.0151928	-4632.93	-4562.09	-4562.09	0
8.1926	0.0151277	-4612.87	-4542.63	-4542.63	0
8.20992	0.0150629	-4592.94	-4523.29	-4523.29	0
8.22724	0.0149986	-4573.14	-4504.08	-4504.08	0
8.24456	0.0149347	-4553.47	-4484.98	-4484.98	0
8.26188	0.0148712	-4533.92	-4466.01	-4466.01	0
8.2792	0.0148081	-4514.5	-4447.16	-4447.16	0
8.29652	0.0147455	-4495.21	-4428.43	-4428.43	0
8.31384	0.0146832	-4476.04	-4409.82	-4409.82	0
8.33116	0.0146213	-4457	-4391.33	-4391.33	0
8.34848	0.0145598	-4438.07	-4372.95	-4372.95	0
8.36581	0.0144987	-4419.27	-4354.68	-4354.68	0
8.38313	0.014438	-4400.59	-4336.54	-4336.54	0
8.40045	0.0143776	-4382.03	-4318.5	-4318.5	0
8.41777	0.0143177	-4363.58	-4300.58	-4300.58	0
8.43509	0.0142581	-4345.25	-4282.77	-4282.77	0
8.45241	0.0141989	-4327.04	-4265.07	-4265.07	0
8.46973	0.0141401	-4308.94	-4247.48	-4247.48	0
8.48705	0.0140816	-4290.96	-4230	-4230	0
8.50437	0.0140235	-4273.09	-4212.63	-4212.63	0
8.52169	0.0139657	-4255.34	-4195.36	-4195.36	0
8.53901	0.0139083	-4237.69	-4178.2	-4178.2	0
8.55633	0.0138513	-4220.15	-4161.15	-4161.15	0
8.57365	0.0137946	-4202.73	-4144.2	-4144.2	0
8.59097	0.0137383	-4185.41	-4127.35	-4127.35	0
8.60829	0.0136823	-4168.2	-4110.61	-4110.61	0
8.62561	0.0136267	-4151.1	-4093.97	-4093.97	0
8.64293	0.0135713	-4134.1	-4077.43	-4077.43	0
8.66025	0.0135164	-4117.21	-4060.99	-4060.99	0
